x,y
0.0,0.0
0.0013865546218487395,0.2616970658207772
0.002722689075630252,0.037007665873645255
0.0043025210084033615,0.795664816283373
0.005663865546218488,1.049431667988369
0.006949579831932773,1.3190589479249273
0.09930252100840337,18.842188739095956
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.62727993655829
0.09930252100840337,19.62727993655829
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,19.365582870737512
0.09930252100840337,18.842188739095956
0.09930252100840337,19.103885804916736
0.09930252100840337,18.842188739095956
0.09930252100840337,18.58049167327518
0.12646218487394958,14.65503568596352
0.12815966386554623,14.916732751784298
0.12815966386554623,14.916732751784298
0.12815966386554623,14.65503568596352
0.12985714285714287,14.65503568596352
0.12985714285714287,14.65503568596352
0.12985714285714287,14.65503568596352
0.12985714285714287,14.65503568596352
0.13155462184873948,14.65503568596352
0.13155462184873948,14.916732751784298
0.13155462184873948,14.393338620142744
0.13155462184873948,14.65503568596352
0.13155462184873948,14.65503568596352
0.13155462184873948,14.65503568596352
0.1324033613445378,14.393338620142744
0.13325210084033612,14.65503568596352
0.13325210084033612,14.916732751784298
0.13325210084033612,14.65503568596352
0.13325210084033612,14.393338620142744
0.13325210084033612,14.916732751784298
0.13325210084033612,14.916732751784298
0.1349495798319328,14.65503568596352
0.1349495798319328,14.393338620142744
0.1349495798319328,14.916732751784298
0.1349495798319328,14.65503568596352
0.1349495798319328,14.393338620142744
0.1349495798319328,14.65503568596352
0.1366470588235294,14.65503568596352
0.1366470588235294,14.65503568596352
0.1366470588235294,14.65503568596352
0.1366470588235294,14.916732751784298
0.1366470588235294,14.65503568596352
0.1366470588235294,14.65503568596352
0.1374957983193277,14.916732751784298
0.13834453781512607,14.65503568596352
0.13834453781512607,14.65503568596352
0.13834453781512607,14.65503568596352
0.13919327731092437,15.178429817605076
